,userid,lat,lng,center
32851,138,30.26783823,-97.74729252,49
873364,3736,30.26751843,-97.73821592,49
777054,3295,33.80687902,-117.91715829999998,9
473087,1711,40.74190962,-73.98820507,1
1004128,4663,33.77339301,-84.36249822,32
793205,3353,41.92622003,-87.63553315,17
189331,576,39.04039,-94.59393503,14
157720,494,37.78207701,-122.4100687,5
482635,1766,42.99678495,-81.22595787,40
1030700,4767,42.3974963,-71.10461540000001,26
126434,419,30.23092828,-97.81749129,49
299068,969,51.55502125,-0.108468533,2
339019,1144,33.95604868,-83.37201264,32
650782,2780,29.71535814,-95.41871667,41
664847,2840,33.65730328,-84.33321653,32
109732,365,34.14633194,-118.15114080000001,9
723911,3121,40.76822518,-73.97682667,1
495692,1835,34.15054163,-118.2548179,9
603166,2536,32.7610081,-117.0555154,46
223663,692,40.42868715,-79.98825645,40
945290,4332,40.72871702,-74.00603616,1
701219,3011,40.74844366,-73.9857316,1
766307,3255,42.91478588,-71.38715085,26
326011,1080,33.8692753,-84.44568157,32
153487,488,38.96333863,-94.67041428,14
419787,1432,30.26531303,-97.73863703,49
703111,3013,35.76814312,-78.65291742,13
898653,3935,30.40538147,-97.72461074,49
1006663,4669,37.76711715,-121.9835252,5
293844,946,36.10625652,-115.17260359999999,21
921014,4161,26.35508888,-80.12618058,7
952261,4395,51.5180367,-0.178141594,2
124326,413,37.76936223,-122.4295402,5
857676,3623,41.90332311,-87.66655326,17
98614,337,30.26545202,-97.7384305,49
208229,636,19.68278065,-155.0829529,4
557256,2273,28.55482138,-81.19777369,22
664990,2841,32.93394716,-97.25404501,3
4481,22,30.26200483,-97.74169207,49
224986,695,39.61497503,-105.01408059999999,8
938941,4300,41.178390500000006,-8.655403999999999,45
684248,2940,42.36746228,-71.07098579,26
412867,1410,29.96010625,-95.54578536,41
720949,3113,37.5938742,-122.36526129999999,5
990908,4603,48.43068295,-123.34489609999999,10
712047,3074,36.04465299,-86.95621568,6
80583,272,47.82111015,-122.2693215,10
975978,4527,26.84970933,-80.0929465,7
204199,624,38.57653338,-121.47973,5
334929,1114,41.85425568,-88.34054565,17
172875,534,39.04190781,-94.59353599,14
879295,3768,38.29528892,-122.2605257,5
648663,2765,37.65980457,-121.8870878,5
143456,468,30.27806282,-97.74415968,49
676357,2894,41.89337709,-87.6259421,17
802115,3382,31.32712322,-89.3550763,24
676765,2898,39.2049169,-96.63477515,14
969558,4496,28.60168796,-81.36235356,22
906454,4001,21.28668522,-157.81355019999998,4
623273,2646,32.26174951,-96.15313768,3
1003765,4663,33.8825527,-84.48049385,32
851624,3579,45.48744073,-122.8915858,36
727627,3129,40.72442927,-74.00098801,1
737702,3165,39.87533988,-75.24188502,43
386250,1324,33.87018394,-118.0582774,9
697367,3003,40.68919682,-74.04450417,1
1029857,4764,36.11828947,-115.17287579999999,21
891661,3870,41.97802863,-87.90367126,17
224057,693,42.36643197,-71.05941816,26
1035727,4785,51.51623678,-0.135780954,2
661618,2822,39.98393142,-82.77660964,34
806353,3391,34.75902448,-92.33972872,39
356607,1201,30.27065395,-97.74197190000001,49
441893,1542,32.79507295,-96.8060853,3
51514,191,37.78691402,-122.40467379999998,5
106912,358,33.79643772,-116.77690190000001,46
430983,1488,30.33628171,-87.14375126,16
181751,555,21.30106395,-157.81441730000003,4
376185,1282,36.08489875,-115.1490784,21
647913,2761,33.69739502,-117.817908,9
78688,267,32.79837162,-96.80174875,3
228518,710,37.20894372,-93.29231501,37
836946,3480,40.72928923,-73.98895012,1
896230,3914,26.10695595,-80.17751198,7
639579,2727,32.58954102,-95.8768907,3
636527,2707,40.00678432,-75.7020106,43
532820,2105,40.74467228,-74.02845437,1
399597,1369,30.25548992,-97.7193788,49
272392,865,33.90653543,-118.39262009999999,9
225759,695,40.00602097,-105.27002759999998,8
560398,2291,45.52454849,-122.6838186,36
743438,3192,27.92597473,-82.31679618,22
537292,2149,30.403342300000002,-97.70442009,49
433860,1498,34.00871625,-118.49498899999999,9
529342,2088,34.11251518,-117.52655630000001,9
459418,1638,40.28633117,-75.8745566,43
144943,469,36.02534486,-115.08697990000002,21
900511,3947,30.26907515,-97.74215341,49
1034282,4781,32.79434307,-96.80004787,3
883889,3801,30.27865589,-97.75002837,49
844808,3524,32.91063278,-97.26755245,3
937218,4283,21.34406603,-157.92821999999998,4
72545,244,33.570969899999994,-117.23337620000001,46
630394,2683,41.40782393,-81.84142283,40
963647,4485,48.42575322,-123.3130639,10
428621,1479,41.618949,-70.489089,26
631858,2688,38.92184897,-77.0425792,20
494276,1827,21.30404457,-157.84851569999998,4
500147,1892,53.48966997,-2.089135165,27
776327,3295,37.33771523,-121.8919373,5
251511,783,43.06558813,-89.40227649,17
946002,4352,45.84340957,-91.84790825,12
308702,993,35.95611524,-83.19717765,32
815408,3413,34.06951122,-117.2105033,46
12971,66,30.2708423,-97.74169205,49
258347,819,39.76312632,-86.39960699999999,34
893778,3890,37.89707229,-122.0582986,5
806054,3386,33.0587413,-96.77080047,3
950788,4390,37.46880558,-122.43267409999999,5
386315,1324,33.85944891,-118.08788899999999,9
206909,633,35.2496846,-91.70052052,39
905232,3999,45.51523377,-73.5610199,30
827027,3448,45.11264173,-93.32732012,12
916274,4118,38.56155828,-121.33588999999999,5
193754,584,35.5262072,-97.5441608,25
633524,2702,52.55010579,-0.323753357,2
189941,577,37.79150791,-122.4136946,5
1008120,4678,32.94158045,-97.15746048,3
544117,2198,34.07191893,-117.2071935,46
929929,4239,30.26522138,-81.55552957,22
204549,626,32.75609672,-97.09899724,3
792370,3349,35.63867376,-97.4600172,25
710581,3069,39.810305,-85.76960600000001,34
313140,1010,28.34355903,-81.42757473,22
163780,513,45.1257011,-93.26191647,12
844463,3519,47.0192355,-122.89863570000001,10
903842,3985,30.47778218,-97.67075675,49
130189,436,28.37371375,-81.54938936,22
606984,2566,32.73548701,-117.1503496,46
136232,446,37.32256957,-122.03803870000002,5
522985,2045,32.70700909,-117.15708729999999,46
812335,3403,29.6387581,-98.45651475,49
305674,985,39.986265700000004,-104.7604227,8
686895,2957,38.90060397,-77.0293911,20
473061,1711,43.6532633,-70.2678267,26
1009517,4679,40.72442927,-74.00098801,1
332734,1108,21.31698261,-157.87033799999998,4
924511,4192,39.57925147,-105.94132859999999,8
328444,1098,27.68688039,-97.41827569,15
650080,2777,33.70848385,-116.28386929999999,46
225239,695,40.00817394,-105.27417179999999,8
226489,695,39.6678869,-104.9866605,8
493514,1827,21.3023094,-157.85365480000002,4
358842,1203,49.21764616,-122.9647028,10
463544,1661,26.70669409,-80.05720527,7
610404,2590,37.78304364,-122.46264840000002,5
145732,471,30.30155897,-97.7392888,49
708713,3052,41.87870005,-87.63965607,17
454120,1610,32.71860843,-117.16663059999999,46
984788,4578,42.33394307,-71.10518051,26
560161,2286,35.85609923,-78.82268838,13
1000161,4647,33.10663963,-96.80593687,3
105855,351,39.08307642,-94.58166361,14
326457,1080,33.98479964,-84.42895532,32
18726,98,32.94192702,-97.15142858,3
221392,686,33.80650237,-117.9191995,9
905671,3999,45.49595522,-73.57945573,30
175034,538,25.79225788,-80.12955856,7
948133,4368,37.56607623,-122.32409209999999,5
483253,1766,43.14373602,-80.72804157,33
384357,1312,55.94939206,-3.193663359,44
961420,4473,37.47722155,-122.2232493,5
609297,2583,33.02625723,-96.84181915,3
954333,4411,35.492147100000004,-97.61844402,25
2077,2,34.06171905,-118.309174,9
88721,312,30.27159712,-97.75776602,49
660123,2818,33.42548692,-111.94001909999999,0
188225,576,39.76833745,-94.92899895,14
736296,3163,34.08239875,-81.16013655,42
574908,2357,22.05443185,-159.3286009,4
502694,1920,32.84170395,-96.84833967,3
259919,820,35.17628058,-111.665636,0
261000,825,29.969846,-95.69767177,41
751792,3222,32.74358028,-97.33391448,3
187229,573,42.77664515,-86.09927416,17
346437,1171,34.10772388,-117.5695203,9
640132,2727,32.33198434,-95.26628947,3
611095,2593,33.24395757,-111.83896570000002,0
656765,2809,29.64705706,-95.5709964,41
370164,1258,42.01941813,-87.67253658,17
614248,2613,37.79640765,-122.4751361,5
787272,3336,38.78212452,-90.48348427,31
1007361,4676,32.96666828,-96.82096527,3
61793,221,37.61508128,-122.3835969,5
740189,3176,37.77640555,-122.42643600000001,5
269740,854,32.91551,-96.867345,3
879595,3769,30.26904736,-97.74324775,49
555282,2255,35.77675841,-78.6382822,13
852569,3581,30.32875193,-97.73066275,49
483842,1766,43.01531842,-81.2735664,40
285909,908,39.89121709,-105.06853219999999,8
93703,328,30.52192715,-97.82470107,49
77088,263,38.96087065,-95.24280525,14
773996,3283,29.73757601,-95.46713847,41
550653,2237,33.80584413,-117.92145239999999,9
1040030,4793,42.523585700000005,-70.8909452,26
870411,3703,30.26428444,-97.73929954,49
211989,658,37.77002445,-122.46728529999999,5
312256,1010,28.47491589,-81.45079136,22
412329,1406,41.23277283,-75.85454141,43
891954,3870,30.24697212,-97.7773596,49
264958,842,30.272215600000003,-97.74525403,49
919683,4153,30.38821542,-97.74153282,49
948674,4368,37.76362445,-122.4217165,5
506395,1937,32.73309303,-79.96924037,42
1005713,4669,37.69126797,-122.075948,5
639980,2727,32.33291192,-95.26688188,3
670386,2868,38.39658952,-122.3646108,5
981786,4551,32.74590553,-117.1593811,46
10185,53,37.71551728,-122.43419409999998,5
187171,573,42.79049669,-86.10572218,17
1033538,4775,37.82591828,-122.210158,5
198997,599,37.52817507,-122.26054140000001,5
149434,475,32.78703278,-96.7990031,3
667321,2850,37.79311597,-122.39184109999998,5
835393,3476,32.93221732,-97.09706062,3
903945,3988,30.25862238,-97.74425626,49
774930,3287,30.50921568,-97.67682227,49
702256,3012,35.5335201,-97.56561205,25
967197,4492,31.335789000000002,-94.74464853,41
197573,590,40.72768325,-74.00018295,1
24130,116,30.40769132,-97.71337867,49
975684,4527,26.53564687,-80.09025232,7
1007677,4676,36.1023071,-115.1696348,21
452828,1594,18.40462889,-65.99142909,23
638948,2718,41.57880512,-70.56796482,26
322617,1069,53.39461844,-3.013789058,27
728924,3137,44.05626403,-92.45183907,12
381138,1304,33.974978899999996,-117.83863149999999,9
249603,776,37.39819235,-122.04804229999999,5
638880,2715,33.04089967,-97.02871303,3
511425,1965,34.06481362,-118.2185628,9
97412,337,34.60714215,-98.43308987,25
57114,209,30.27499437,-97.77089595,49
627964,2668,40.04806258,-85.65156212,34
663288,2828,34.03452172,-117.0568112,46
56927,209,30.29208957,-97.7026391,49
762199,3245,34.014098600000004,-118.4085132,9
436216,1511,45.01371683,-93.27156007,12
580205,2363,44.04442938,-123.09001770000002,36
543191,2196,40.64388454,-73.7828064,1
794755,3355,33.08920153,-96.67173178,3
140852,457,40.77701342,-73.96404173,1
980231,4543,44.13038561,-77.58255243,33
427891,1479,39.74287384,-75.56315916,43
942492,4318,47.62425602,-122.35410320000001,10
842510,3504,37.99115953,-85.7150737,34
989885,4602,41.80800555,-72.53525972,26
420240,1440,21.29519847,-157.8247352,4
844187,3518,37.8021373,-122.254019,5
607291,2570,36.17583292,-94.18835415,37
260878,825,29.94260774,-95.7181263,41
698426,3004,41.6542223,-72.9007137,1
316237,1026,37.77403312,-122.40858829999999,5
972319,4510,49.0334874,-122.27077949999999,10
970934,4501,35.97447678,-78.93239826,13
185878,573,30.26966819,-97.75582194,49
395821,1358,37.36645658,-121.92633390000002,5
632782,2695,32.91212082,-97.3154354,3
923600,4177,30.27008516,-97.73605406,49
508328,1941,39.68005415,-105.8981058,8
604382,2545,36.84307062,-76.13721188,20
708499,3052,41.91826333,-87.65262222,17
452559,1594,18.40738767,-66.05976641,23
963195,4484,48.42619038,-123.3239168,10
139861,457,37.80524253,-122.4338937,5
768875,3268,39.9114474,-86.21826779999999,34
903109,3981,30.34571659,-97.80084502,49
604391,2545,36.13722117,-81.18127155,13
95443,332,51.50075872,-0.12459397300000001,2
856769,3615,32.85090241,-96.77014421,3
485013,1773,30.20243821,-97.80823231,49
603921,2541,39.29229524,-76.50724411,20
321544,1063,33.64069591,-84.42551136,32
764774,3252,42.06157672,-87.75670829,17
819171,3427,27.94627481,-82.52659321,22
475141,1725,35.21057322,-97.44509785,25
437919,1516,33.30190118,-111.89936759999999,0
929362,4234,37.78146571,-122.39877320000001,5
565572,2319,30.27018927,-97.736735,49
169351,527,30.26780605,-97.74154185,49
470618,1695,33.17345333,-96.68319905,3
891577,3869,30.27055195,-97.74830663,49
514841,1992,49.27806669,-123.1275558,10
198666,598,36.12484206,-115.1718986,21
504231,1922,32.83705115,-97.14948177,3
921766,4161,26.46602335,-80.06636675,7
636418,2707,40.04212873,-75.66161842,43
769793,3273,32.87905453,-97.26076125,3
706515,3039,28.41674881,-81.58124328,22
340184,1146,33.47660996,-117.71876340000001,46
747104,3207,39.03156624,-77.00415652,20
127637,426,37.77864386,-122.39368200000001,5
421096,1440,47.92188535,-122.2887003,10
999031,4639,34.18188362,-118.3102614,9
15988,85,37.776422100000005,-122.3943257,5
17496,92,40.75323087,-73.98218036,1
392506,1351,38.89476428,-77.02659337,20
130303,436,28.54296165,-81.37897253,22
428516,1479,41.661781500000004,-71.51025977,26
219304,680,21.279066699999998,-157.8314222,4
658623,2810,32.750753,-97.35562222,3
533586,2112,32.178596,-110.94860600000001,0
391788,1351,44.26010741,-72.57608056,30
177113,541,29.5642375,-98.48884821,49
452463,1594,18.39600617,-65.99761963,23
308545,993,35.97593978,-83.21894646,32
658853,2810,32.75463879,-97.33446067,3
333884,1113,36.11890995,-115.17691200000002,21
711211,3072,42.23980073,-87.94577702,17
91303,322,41.9653809,-87.83633708,17
177915,546,40.01817424,-105.27784380000001,8
154961,490,30.26351531,-97.74016857,49
267154,845,32.85768982,-97.33994457,3
223588,691,40.42886138,-80.10024548,40
965,2,34.15231515,-118.34965890000001,9
912491,4078,30.19818623,-97.82053965,49
1022925,4742,40.76377615,-73.97757618,1
265193,842,40.80413255,-73.9586547,1
181807,555,21.2662802,-157.81894680000002,4
140784,457,40.74220108,-73.98799539,1
705706,3030,30.27073378,-97.753703,49
388073,1336,39.86337266,-75.67891382,43
58439,211,32.94036983,-97.10948467,3
702010,3012,35.6549668,-97.47468003,25
1017879,4717,32.7051516,-97.1630151,3
85144,291,28.0884029,-82.4055846,22
987035,4589,52.64256867,-0.451276302,2
943086,4318,47.61036561,-122.340349,10
811390,3400,43.07014075,-76.17284635,30
61679,221,37.6131969,-122.3849857,5
235222,728,39.73781215,-104.9883932,8
143163,468,30.30822158,-97.74019003,49
845320,3529,37.80802375,-122.3101029,5
46708,177,37.78603747,-122.4024125,5
228775,710,37.2078963,-93.2972023,37
756142,3230,32.81462698,-96.7788895,3
317634,1044,30.277692300000002,-97.74349988,49
758504,3236,38.89312047,-77.01926708,20
71400,244,33.61456798,-117.2599528,46
62985,222,42.08409845,-87.70188332,17
816926,3420,32.95941995,-97.0462163,3
498446,1868,40.48798673,-106.8381572,8
973197,4517,43.65014344,-72.31234431,26
376667,1282,36.67226587,-93.22598905,37
731622,3155,30.46659294,-97.76536374,49
950345,4385,38.68330838,-120.0669088,5
229989,716,30.40158181,-97.72651613,49
758155,3236,32.73132646,-117.1523023,46
734422,3158,38.82374704,-76.73481345,20
407454,1401,42.82712297,-86.09362647,17
850522,3574,30.26907515,-97.74215341,49
421055,1440,47.66226415,-122.2972576,10
354742,1198,30.369390600000003,-97.73377503,49
943467,4319,46.97972,-120.557076,10
986713,4589,52.57457855,-0.250051117,2
762161,3245,33.87284299,-118.0641434,9
110854,372,36.168494,-115.32795300000001,21
526819,2059,43.60788987,-79.61795211,33
331839,1108,21.29906195,-157.8532261,4
892586,3880,27.71543401,-82.37643943,22
636274,2707,40.02273307,-75.62813992,43
360596,1206,35.5653619,-97.54383890000001,25
979354,4539,40.14027438,-75.12352255,43
682972,2930,33.02054783,-96.71361208,3
570705,2344,28.36105639,-81.59476697,22
998372,4634,32.96502589,-96.82152271,3
548091,2211,28.47529313,-81.46750689,22
946357,4358,34.09828698,-118.3416652,9
11616,53,37.69737543,-122.4832506,5
100693,341,29.95177663,-90.06563286,24
351127,1180,32.65118097,-96.29308947,3
213181,661,51.515995399999994,-0.101017356,2
770187,3273,32.86634397,-97.13032065,3
652053,2784,32.52752992,-94.78636655,3
925369,4199,38.91163101,-94.63768959,14
275690,874,38.97936871,-76.54454978,20
717894,3103,38.69328116,-121.590414,5
970606,4501,35.84070778,-78.68019819,13
584638,2389,30.26360797,-97.73956776,49
670979,2873,34.23755575,-77.94830142,13
676372,2894,41.89426328,-87.62294054,17
351693,1186,32.78009915,-96.76244974,3
665080,2841,32.88479447,-97.2056365,3
337451,1128,37.41808982,-122.1422626,5
98461,337,34.63176015,-98.49136949,25
611133,2593,33.25913857,-111.8571463,0
276364,874,39.06229835,-76.5868561,20
541623,2193,37.32157957,-121.9475493,5
798810,3371,37.776422100000005,-122.3943257,5
710685,3069,40.040065999999996,-85.708336,34
755421,3229,32.782827600000005,-96.78549527,3
876956,3756,48.28825303,-122.652621,10
9087,42,37.76845335,-122.4185514,5
1007621,4676,32.7214694,-97.3583722,3
530676,2100,43.325959499999996,-79.81878534,33
837857,3483,40.71976583,-74.00642622,1
1024108,4748,37.36916125,-121.9286463,5
376861,1284,30.26651043,-97.74540728,49
893041,3888,40.72347936,-73.99678017,1
22291,111,40.73814471,-73.99058908,1
74743,248,39.05722002,-94.6132077,14
980805,4547,33.57214498,-117.2130216,46
500693,1897,37.69509825,-121.92833610000001,5
911759,4076,30.25838725,-97.78763327,49
606627,2564,30.44132726,-97.67567486,49
742093,3184,33.82760857,-116.54551040000001,46
259271,819,30.23489817,-97.82138744,49
947780,4368,37.77378182,-122.41504240000002,5
54124,204,49.28914392,-123.13131090000002,10
27600,124,37.42266729999999,-122.20383400000001,5
249498,776,37.36093327,-122.0264304,5
724615,3123,40.53385322,-89.00475025,31
735595,3158,38.93678252,-76.86585792,20
775500,3291,45.89694948,-95.36645062,12
784397,3328,30.25852044,-97.80759931,49
1025191,4749,41.95260202,-87.64761912,17
992855,4616,40.73084019,-73.99753064,1
234399,728,39.70159854,-104.99012590000001,8
395989,1358,45.50746095,-122.82496909999999,36
821781,3439,35.47520998,-97.58322716,25
299696,973,35.37156879,-80.72246038,42
133895,444,38.89416835,-77.42868390000001,20
505332,1923,30.46410467,-87.25752711,16
482023,1762,40.30795673,-74.66659095,43
946321,4358,40.72216071,-73.9974153,1
55542,205,21.27146117,-157.8185546,4
961689,4475,37.32137268,-121.9925637,5
895601,3910,36.09558870000001,-115.1758039,21
726286,3128,37.32567312,-121.94502250000001,5
525502,2052,30.243290299999998,-97.7319982,49
224530,695,40.00823968,-105.2694726,8
867777,3694,30.27073378,-97.753703,49
923982,4185,30.28283442,-97.74221241,49
169424,527,40.71697982,-74.32439187,1
945038,4327,37.78620148,-122.41031650000001,5
565020,2319,30.25025612,-97.74915129,49
493713,1827,21.29949315,-157.8439155,4
795507,3359,32.9769881,-97.02524185,3
1022810,4741,32.84431488,-96.99182435,3
849857,3568,30.39264472,-97.71643639,49
946676,4362,37.77192748,-122.403971,5
572226,2355,32.7091035,-117.15752720000002,46
571253,2350,37.78310735,-122.38871509999998,5
1041828,4794,30.26351531,-97.74016857,49
9046,41,30.26737943,-97.73647517,49
331570,1108,21.31224499,-157.8620017,4
730752,3149,32.76963853,-115.53470220000001,46
54769,205,21.29979872,-157.8432988,4
472127,1702,34.0474802,-118.5264402,9
550450,2237,33.922222999999995,-118.0994027,9
1027822,4756,32.8300912,-97.06207370000001,3
686109,2952,32.82261328,-97.20115252,3
126440,419,30.29064796,-97.82635244,49
825402,3444,32.93768763,-97.10532188,3
1020386,4730,47.60818119,-122.33964089999999,10
512147,1970,37.98675298,-84.52992438,34
18974,98,30.26965945,-97.74780505,49
456246,1618,47.03220948,-124.174104,10
903831,3985,30.25599313,-97.7219012,49
346193,1169,35.32843104,-93.22191238,37
903448,3985,30.26460885,-97.7282381,49
670745,2870,32.89746165,-97.04034805,3
148171,475,33.03076148,-96.83874166,3
708297,3050,33.80911588,-117.92265420000001,9
784848,3328,30.28343913,-97.74185471,49
658677,2810,32.82084747,-96.78540898,3
20802,104,40.641507399999995,-73.78875017,1
668412,2856,32.76711108,-117.15683419999999,46
23666,113,30.26360797,-97.73956776,49
825766,3445,42.5173571,-71.13606852,26
251629,783,42.92718351,-89.38427746,17
158845,497,37.781998,-122.392427,5
1032164,4771,40.79519967,-74.31735456,1
377728,1288,44.88123514,-93.21410179,12
244766,756,51.50096647,-0.12144185,2
815716,3415,32.92576605,-96.84157537,3
523013,2045,36.07066345,-115.22518159999998,21
811647,3401,40.74076687,-74.02977797,1
728066,3129,47.62460042,-122.52094960000001,10
424715,1465,33.99291694,-81.03013515,42
245822,756,51.51281955,-0.08456439,2
594970,2474,34.07266445,-84.29826262,32
607670,2572,38.97983522,-84.50724003,34
972147,4508,50.79815498,-1.08935215,2
239112,739,35.01382977,-85.32366514,32
853725,3590,30.42288063,-97.70012855,49
459359,1638,40.29783693,-75.84779997,43
264024,836,34.03816897,-118.27400209999999,9
600339,2514,36.1634658,-115.15745759999999,21
494918,1827,21.30586834,-157.85425569999998,4
207490,635,32.34710623,-97.38993677,3
992234,4611,34.53285952,-82.6323688,32
708168,3049,40.71617443,-111.8901328,28
655474,2800,41.89982872,-87.63555137,17
18140,97,30.29013207,-97.741731,49
455704,1618,41.5267376,-87.8497031,17
537442,2151,45.51739168,-122.65126599999999,36
494285,1827,21.29858565,-157.83676409999998,4
70039,241,47.61678135,-122.3463804,10
941899,4312,47.30725765,-122.5203466,10
82197,281,26.12163778,-80.3305446,7
765939,3255,42.838772,-71.491126,26
602397,2527,34.01721121,-118.40168600000001,9
36646,153,30.2703917,-97.75098323,49
642006,2739,32.40904013,-99.77214983,3
1011116,4686,33.67627567,-117.75820729999998,9
776173,3295,36.889286600000005,-121.40205859999999,5
845984,3536,37.77177508,-122.43395990000002,5
293993,946,34.75419901,-92.39843001,39
670920,2873,34.24254799,-77.83153383,13
917343,4140,33.09591653,-96.80447367,3
445498,1548,39.71952267,-104.9563967,8
394363,1353,42.31038667,-87.95276642,17
900636,3954,38.25934985,-85.68027883,34
982467,4559,33.79255845,-84.35277522,32
589133,2413,33.14199296,-117.1909951,46
536490,2142,32.90897102,-96.80315937,3
250028,777,34.04383069,-118.2654452,9
104033,350,30.26803734,-97.74932027,49
1029564,4761,32.75484948,-97.33160392,3
618982,2631,42.27328181,-71.79463261,26
82807,281,26.07116242,-80.14208794,7
307473,993,26.33289096,-81.80606704,7
296831,956,45.42370413,-75.69864392,30
7582,35,33.15332457,-96.83932088,3
969734,4496,28.59941842,-81.20987795,22
707364,3044,30.3049029,-97.75789451,49
153632,488,39.05282377,-94.59031105,14
578900,2363,37.23007891,-121.972849,5
829664,3458,33.9748687,-81.2161107,42
334158,1114,40.50837402,-88.98226777,31
855654,3604,33.59679913,-111.9822101,0
794829,3355,37.80026443,-122.44023390000001,5
945748,4345,37.44494662,-122.16137590000001,5
96088,334,30.26280055,-97.72506842,49
967150,4492,31.31667855,-94.7511861,41
541490,2193,37.72638078,-122.4826241,5
1007787,4677,32.90321121,-97.03676443,3
324969,1075,39.29555528,-76.5936609,20
974881,4522,37.788434499999994,-122.40870359999998,5
687992,2962,39.93303389,-74.96334218,43
96659,335,30.2697678,-97.74826616,49
709390,3055,29.38306105,-98.61247967,49
972295,4510,49.16912353,-121.9695111,10
890374,3842,30.28877301,-97.72850096,49
571304,2350,37.78596812,-122.41547320000001,5
963929,4485,45.52199948,-122.68148300000001,36
93670,328,30.566530699999998,-97.68979168,49
933720,4268,37.74980664,-122.42040690000002,5
711021,3071,38.85478257,-77.39653884,20
699196,3006,34.09417464,-118.32638030000001,9
158713,496,35.666745500000005,-97.50983765,25
1025249,4749,41.95381378,-87.64989563,17
742343,3187,34.049178399999995,-118.23912759999999,9
834510,3475,27.97745585,-81.6475692,22
399268,1366,41.48019335,-81.75293638,40
937957,4286,53.5843719,-2.5341455,27
77560,266,30.3160206,-97.87242940000002,49
302593,978,35.12856128,-90.07710483,39
602680,2529,39.20294443,-76.77076578,20
762791,3245,34.01789187,-118.4084767,9
992008,4611,34.70443798,-82.83364905,32
774941,3287,33.528633,-101.8767679,47
429075,1479,41.753814,-71.43584,26
218165,678,32.76333224,-117.121847,46
365020,1247,53.47720487,-2.230374813,27
803329,3383,30.26360797,-97.73956776,49
341314,1148,33.64263653,-84.44245612,32
206842,633,35.2456579,-91.75681408,39
398949,1365,39.94979167,-75.16798611,43
826610,3446,47.59917485,-122.03576640000001,10
177601,544,38.91292548,-94.66970723,14
105848,351,39.09216875,-94.5847726,14
105738,351,39.09026742,-94.58522557,14
117407,392,39.01516247,-94.71621432,14
702743,3012,35.6537857,-97.47502789,25
411580,1405,26.14998405,-80.32321272,7
531678,2100,46.42353782,-81.1409963,33
307221,993,35.95289628,-83.18611817,32
991084,4604,40.64388454,-73.7828064,1
681706,2926,38.53461591,-121.49410060000001,5
301795,976,36.08424182,-115.1480254,21
759644,3240,41.97253781,-87.66718679,17
332938,1108,21.45990855,-158.0134821,4
1014788,4702,37.22042429,-85.931845,6
559085,2280,34.10331209,-118.3263588,9
703535,3015,35.22723163,-80.84231754,42
927048,4212,38.95535288,-95.251161,14
636560,2707,39.9900431,-75.76980829,43
537520,2152,44.07617604,-121.2961341,36
588455,2413,32.91116237,-117.147485,46
619327,2631,41.6999656,-71.45967543,26
680782,2920,32.93127628,-96.81192262,3
265228,842,40.7595293,-73.97302866,1
741065,3180,43.04222572,-87.91381001,17
769111,3272,34.185529200000005,-118.3164963,9
675498,2891,44.94928344,-93.29759359,12
771642,3277,37.8928875,-122.15012379999999,5
334411,1114,40.46004608,-88.97160888,31
749842,3222,32.66615432,-97.34443677,3
976330,4529,28.6708222,-81.45485683,22
348059,1174,37.43936923,-122.17377309999999,5
841800,3500,37.76451743,-122.44154250000001,5
182008,555,21.2775378,-157.7864385,4
250748,779,40.01890962,-105.275352,8
612125,2601,51.55884621,-0.177375389,2
997052,4632,33.002007,-96.76506757,3
488910,1786,40.87171192,-73.1294632,1
307308,993,35.96084823,-83.20137262,32
832697,3464,41.82031752,-73.07662623,1
318900,1052,36.81436974,-119.75810049999998,5
641921,2738,36.06250818,-75.69153668,13
127150,425,36.00709497,-78.9206475,13
518322,2021,37.331635999999996,-121.896293,5
551921,2241,30.26429371,-97.73911715,49
729969,3140,30.49581445,-86.54952049,16
728930,3137,44.04557003,-92.52249287,12
341597,1148,33.872241700000004,-84.45801973,32
271313,862,36.27795606,-95.83279484,25
911637,4076,30.26230215,-97.76149748,49
988059,4594,36.195539600000004,-115.2546604,21
560323,2289,30.41457132,-97.74662590000001,49
412249,1406,39.95010852,-75.15026092,43
517675,2013,25.70492867,-100.3404223,15
403309,1388,40.03506235,-83.12143688,34
301514,976,43.07321137,-89.39612640000001,17
961277,4473,37.394091499999995,-122.07962320000001,5
877353,3756,30.266258,-97.744718,49
972530,4511,30.10898327,-94.16939635,41
878229,3759,33.09963422,-96.6285757,3
507823,1940,38.95922017,-77.44801743,20
198032,592,32.80042412,-96.82978392,3
466759,1678,29.54448002,-95.10426597,41
808507,3395,30.3373281,-91.74096103,24
684251,2941,33.6381729,-84.44254711,32
656734,2809,29.64705706,-95.5709964,41
888640,3834,30.26540569,-97.74779141,49
929902,4237,37.78666320000001,-122.4125342,5
488449,1786,43.17174948,-72.6068888,26
753930,3228,38.91402498,-77.04540942,20
306386,991,40.72795799,-73.99156809,1
1016660,4714,42.66670528,-71.11634409,26
841898,3500,37.76492455,-122.4226361,5
652605,2786,51.50616595,-0.091066,2
950823,4390,37.46555282,-122.42908059999999,5
917897,4141,32.77475203,-97.08223202,3
314417,1015,19.45125636,-99.13624763,35
630215,2681,31.073635100000004,-97.7062295,49
757279,3236,47.65583446,-122.3099327,10
